,Customer ID,Age,MonthlyUsage,Payment Method,Tenure in Months,Churn
508,6386-SZZKH,38,349,Bank Withdrawal,20,1
509,1265-XTECC,68,443,Credit Card,22,1
510,4789-KWMXN,42,301,Credit Card,22,1
511,8311-UEUAB,24,54,Bank Withdrawal,24,0
512,4342-HENTK,67,315,Bank Withdrawal,31,1
513,7688-AWMDX,21,106,Bank Withdrawal,17,0
514,1820-DJFPH,59,227,Bank Withdrawal,23,0
515,9220-ZNKJI,67,266,Credit Card,20,0
516,2541-YGPKE,29,132,Credit Card,22,0
517,2675-OTVVJ,76,392,Bank Withdrawal,24,0
518,7504-UWHNB,42,274,Bank Withdrawal,31,0
519,0962-CQPWQ,57,385,Bank Withdrawal,20,0
520,0667-NSRGI,45,147,Credit Card,35,0
521,0030-FNXPP,22,174,Credit Card,34,0
522,9467-ROOLM,50,370,Mailed Check,27,0
523,2985-JUUBZ,32,187,Bank Withdrawal,21,0
524,0756-MPZRL,35,362,Credit Card,26,0
525,1400-MMYXY,71,381,Bank Withdrawal,40,1
526,3003-CMDUU,22,366,Bank Withdrawal,29,0
527,1971-DTCZB,52,215,Bank Withdrawal,30,0
528,7587-AOVVU,39,152,Bank Withdrawal,22,0
529,7696-AMHOD,23,172,Credit Card,17,0
530,1304-NECVQ,69,371,Bank Withdrawal,40,1
531,9546-CQJSU,50,254,Bank Withdrawal,23,1
532,4973-RLZVI,52,168,Credit Card,28,0
533,6574-MCOEH,47,363,Bank Withdrawal,18,0
534,6357-JJPQT,48,143,Bank Withdrawal,20,0
535,8849-GYOKR,59,288,Bank Withdrawal,26,1
536,4360-PNRQB,27,390,Bank Withdrawal,24,0
537,0196-VULGZ,78,251,Bank Withdrawal,37,1
538,7503-QQRVF,74,269,Credit Card,21,1
539,1704-NRWYE,79,429,Bank Withdrawal,40,1
540,7605-BDWDC,35,352,Bank Withdrawal,23,0
541,7078-NVFAM,57,172,Bank Withdrawal,15,0
542,0307-BCOPK,62,104,Credit Card,29,0
543,1722-LDZJS,38,201,Credit Card,17,0
544,0390-DCFDQ,76,578,Mailed Check,20,1
545,8627-EHGIP,38,345,Credit Card,25,1
546,5399-ZIMKF,58,81,Bank Withdrawal,18,0
547,5802-ADBRC,57,74,Mailed Check,27,0
548,0254-KCJGT,64,176,Credit Card,16,0
549,4855-SNKMY,31,468,Bank Withdrawal,38,1
550,6985-HAYWX,50,191,Bank Withdrawal,17,0
551,8220-OCUFY,30,284,Bank Withdrawal,25,0
552,3941-XTSKM,32,215,Credit Card,22,0
553,3813-DHBBB,39,395,Bank Withdrawal,30,0
554,2087-QAREY,60,275,Credit Card,28,0
555,4250-WAROZ,70,236,Bank Withdrawal,19,0
556,8741-LQOBK,27,124,Bank Withdrawal,35,0
557,3572-UOLYZ,28,219,Bank Withdrawal,34,0
558,7399-QHBJS,56,377,Credit Card,22,0
559,7252-NTGSS,43,201,Credit Card,23,0
560,5474-LAMUQ,56,237,Credit Card,21,0
561,7989-AWGEH,24,139,Bank Withdrawal,26,0
562,5035-PGZXH,49,124,Bank Withdrawal,22,0
563,7610-TVOPG,48,292,Bank Withdrawal,15,0
564,8495-PRWFH,66,269,Bank Withdrawal,29,0
565,7777-UNYHB,43,258,Credit Card,24,0
566,3413-CSSTH,40,397,Bank Withdrawal,22,0
567,5514-YQENT,29,375,Bank Withdrawal,31,0
568,7064-JHXCE,64,327,Credit Card,16,0
569,6586-MYGKD,46,312,Credit Card,24,0
570,0899-LIIBW,21,296,Bank Withdrawal,22,0
571,3217-FZDMN,66,424,Credit Card,34,1
572,0436-TWFFZ,21,147,Mailed Check,24,0
573,7176-WIONM,24,385,Bank Withdrawal,33,0
574,0537-QYZZN,66,71,Bank Withdrawal,34,0
575,1686-STUHN,55,280,Bank Withdrawal,27,0
576,9127-FHJBZ,60,68,Bank Withdrawal,30,0
577,7302-ZHMHP,35,75,Credit Card,19,0
578,1195-OIYEJ,54,440,Bank Withdrawal,30,1
579,2335-GSODA,36,190,Credit Card,26,0
580,6465-GSRCL,19,394,Bank Withdrawal,31,0
581,5569-KGJHX,63,520,Bank Withdrawal,28,1
582,5619-PTMIK,25,214,Bank Withdrawal,35,0
583,4674-HGNUA,57,100,Credit Card,34,0
584,4723-BEGSG,35,105,Credit Card,23,0
585,9489-UTFKA,76,220,Bank Withdrawal,15,0
586,0019-GFNTW,39,316,Bank Withdrawal,26,0
587,6248-TKCQV,37,194,Bank Withdrawal,34,0
588,3154-HMWUU,28,102,Bank Withdrawal,16,0
589,7568-PODML,34,394,Mailed Check,26,1
590,4750-ZRXIU,68,285,Bank Withdrawal,30,1
591,5322-ZSMZY,26,340,Credit Card,33,0
592,1518-OMDIK,23,154,Credit Card,35,0
593,9798-OPFEM,42,313,Bank Withdrawal,23,0
594,9361-YNQWJ,36,202,Bank Withdrawal,31,0
595,5469-NUJUR,58,105,Credit Card,34,0
596,3729-OWRVL,80,338,Bank Withdrawal,20,0
597,9909-IDLEK,32,327,Credit Card,16,0
598,8967-SZQAS,25,286,Bank Withdrawal,33,0
599,2027-FECZV,44,371,Bank Withdrawal,32,1
600,0298-XACET,35,290,Credit Card,30,0
601,6122-LJADA,31,87,Credit Card,27,0
602,9640-ZSLDC,29,305,Credit Card,16,0
603,4955-VCWBI,51,122,Credit Card,21,0
604,3798-EPWRR,74,271,Bank Withdrawal,19,0
605,2474-BRUCM,76,565,Bank Withdrawal,38,1
606,2243-FNMMI,20,282,Credit Card,29,0
607,8286-AFUYI,33,268,Bank Withdrawal,23,0
608,5376-PCKNB,35,303,Credit Card,27,0
609,8410-BGQXN,26,344,Credit Card,19,0
610,5144-PQCDZ,55,92,Credit Card,26,0
611,8659-HDIYE,68,112,Credit Card,17,0
612,0716-BQNDX,77,205,Bank Withdrawal,31,0
613,3796-ENZGF,52,89,Credit Card,22,0
614,8752-GHJFU,70,165,Bank Withdrawal,16,0
615,6427-FEFIG,63,213,Credit Card,35,0
616,5730-RIITO,73,307,Credit Card,19,0
617,2796-UUZZO,30,52,Credit Card,29,0
618,8039-EQPIM,22,333,Bank Withdrawal,18,0
619,0707-HOVVN,79,109,Bank Withdrawal,15,0
620,6549-YMFAW,70,114,Credit Card,28,0
621,1226-UDFZR,26,576,Credit Card,21,1
622,6347-DCUIK,28,520,Credit Card,21,1
623,1356-MKYSK,44,292,Credit Card,34,0
624,0032-PGELS,37,488,Bank Withdrawal,34,1
625,3486-HOOGQ,44,390,Bank Withdrawal,26,0
626,3870-MQAMG,21,476,Bank Withdrawal,23,1
627,2256-YLYLP,45,328,Bank Withdrawal,29,0
628,8070-AAWZP,68,385,Credit Card,34,0
629,9610-WCESF,44,304,Bank Withdrawal,25,0
630,8268-YDIXR,45,132,Bank Withdrawal,21,0
631,6473-ULUHT,22,172,Bank Withdrawal,34,0
632,9489-JMTTN,41,299,Credit Card,35,0
633,5433-KYGHE,53,56,Mailed Check,23,0
634,0668-OGMHD,20,96,Bank Withdrawal,32,0
635,1122-YJBCS,36,50,Credit Card,21,0
636,0701-TJSEF,45,233,Bank Withdrawal,16,0
637,1867-TJHTS,47,100,Bank Withdrawal,23,0
638,8740-CRYFY,62,350,Bank Withdrawal,25,1
639,0177-PXBAT,78,96,Bank Withdrawal,25,0
640,8672-OAUPW,48,131,Credit Card,19,0
641,9978-HYCIN,72,131,Bank Withdrawal,24,0
642,8166-ZZTFS,74,590,Bank Withdrawal,24,1
643,1228-FZFRV,37,460,Credit Card,23,1
644,0056-EPFBG,33,78,Credit Card,17,0
645,9402-CXWPL,25,139,Bank Withdrawal,24,0
646,7607-QKKTJ,25,197,Credit Card,28,0
647,8329-IBCTI,50,354,Mailed Check,36,1
648,8272-ONJLV,57,56,Bank Withdrawal,17,0
649,0619-OLYUR,32,258,Credit Card,15,0
650,7562-GSUHK,40,440,Credit Card,26,1
651,7977-HXJKU,45,397,Credit Card,35,0
652,4840-ORQXB,67,379,Bank Withdrawal,23,0
653,9170-CCKOU,62,326,Credit Card,38,1
654,3546-GHEAE,29,209,Credit Card,18,0
655,0530-IJVDB,36,392,Bank Withdrawal,21,0
656,7110-BDTWG,59,261,Bank Withdrawal,23,0
657,4143-OOBWZ,33,283,Bank Withdrawal,28,1
658,7321-VGNKU,45,252,Bank Withdrawal,33,0
659,9578-FOMUK,53,398,Bank Withdrawal,16,0
660,9178-JHUVJ,19,318,Bank Withdrawal,29,0
661,4628-CTTLA,23,403,Bank Withdrawal,31,1
662,7845-URHJN,24,466,Bank Withdrawal,39,1
663,2890-WFBHU,26,386,Credit Card,35,0
664,7569-NMZYQ,33,339,Bank Withdrawal,29,0
665,2788-CJQAQ,39,338,Mailed Check,24,0
666,3658-QQJYD,56,342,Credit Card,26,0
667,8734-FNWVH,21,167,Bank Withdrawal,20,0
668,2560-PPCHE,22,117,Bank Withdrawal,24,0
669,8592-PLTMQ,53,373,Mailed Check,20,0
670,1955-IBMMB,47,100,Bank Withdrawal,33,0
671,1370-GGAWX,55,365,Bank Withdrawal,30,0
672,0277-BKSQP,49,323,Bank Withdrawal,19,0
673,8241-JUIQO,24,301,Bank Withdrawal,29,0
674,0027-KWYKW,30,183,Bank Withdrawal,29,0
675,4393-RYCRE,25,221,Bank Withdrawal,27,0
676,1228-ZLNBX,25,243,Credit Card,16,0
677,8815-LMFLX,61,133,Bank Withdrawal,29,0
678,3672-YITQD,71,526,Bank Withdrawal,40,1
679,3308-JSGML,77,340,Credit Card,24,0
680,8205-VSLRB,22,357,Credit Card,16,0
681,4102-OQUPX,67,366,Bank Withdrawal,38,1
682,7718-UPSKJ,59,190,Credit Card,30,0
683,1389-CXMLU,65,356,Bank Withdrawal,27,1
684,9544-PYPSJ,67,287,Credit Card,15,0
685,4860-IJUDE,34,329,Credit Card,23,0
686,1791-PQHBB,28,285,Credit Card,25,0
687,9504-YAZWB,28,293,Credit Card,34,0
688,7794-JASDG,37,199,Credit Card,24,0
689,7825-ECJRF,43,301,Bank Withdrawal,30,1
690,1379-FRVEB,31,237,Bank Withdrawal,27,0
691,1329-VHWNP,42,294,Bank Withdrawal,33,0
692,0409-WTMPL,35,111,Credit Card,31,0
693,9496-IVVRP,42,167,Bank Withdrawal,33,0
694,7852-LECYP,79,331,Credit Card,30,0
695,5338-YHWYT,45,229,Credit Card,21,0
696,3956-MGXOG,62,355,Bank Withdrawal,32,0
697,5196-WPYOW,43,95,Credit Card,29,0
698,7853-OETYL,40,161,Bank Withdrawal,35,0
699,4524-QCSSM,39,82,Bank Withdrawal,29,0
700,7967-HYCDE,26,311,Bank Withdrawal,26,0
701,9795-SHUHB,26,243,Credit Card,17,0
702,1402-PTHGN,22,67,Credit Card,34,0
703,5868-YWPDW,76,488,Bank Withdrawal,34,1
704,6179-GJPSO,67,288,Credit Card,21,1
705,6313-GIDIT,73,533,Bank Withdrawal,27,1
706,6331-LWDTQ,49,416,Credit Card,22,1
707,0939-YAPAF,44,596,Bank Withdrawal,25,1
708,3633-CDBUW,25,265,Bank Withdrawal,24,0
709,0787-LHDYT,36,300,Credit Card,21,0
710,6625-UTXEW,26,57,Bank Withdrawal,32,0
711,1089-XZWHH,43,112,Credit Card,26,0
712,9766-HGEDE,33,261,Mailed Check,17,0
713,0224-RLWWD,73,398,Bank Withdrawal,34,0
714,3780-DDGSE,77,104,Bank Withdrawal,27,0
715,5965-GGPRW,41,197,Bank Withdrawal,28,0
716,2154-KVJFF,42,345,Bank Withdrawal,34,1
717,4210-QFJMF,41,432,Bank Withdrawal,37,1
718,6340-DACFT,37,384,Credit Card,22,0
719,6061-GWWAV,44,198,Credit Card,35,0
720,4634-JLRJT,30,316,Credit Card,29,0
721,8792-AOROI,23,289,Credit Card,32,0
722,2815-CPTUL,68,444,Credit Card,34,1
723,4199-QHJNM,72,236,Bank Withdrawal,17,0
724,8024-XNAFQ,66,63,Bank Withdrawal,28,0
725,1699-TLDLZ,44,165,Credit Card,34,0
726,1723-HKXJQ,64,552,Bank Withdrawal,39,1
727,0635-WKOLD,33,173,Credit Card,26,0
728,3429-IFLEM,48,157,Credit Card,32,0
729,7242-QZLXF,20,435,Bank Withdrawal,21,1
730,8705-DWKTI,58,81,Credit Card,29,0
731,8169-SAEJD,79,76,Credit Card,28,0
732,1173-XZPYF,60,347,Bank Withdrawal,29,0
733,2294-DMMUS,25,360,Credit Card,24,0
734,0380-NEAVX,72,253,Bank Withdrawal,25,0
735,5384-ZTTWP,49,250,Mailed Check,23,0
736,9199-PWQVC,38,354,Credit Card,30,0
737,9323-HGFWY,55,366,Credit Card,30,0
738,1580-BMCMR,66,357,Bank Withdrawal,18,0
739,0603-TPMIB,40,187,Credit Card,22,0
740,8821-KVZKQ,52,188,Bank Withdrawal,27,0
741,8992-VONJD,63,331,Bank Withdrawal,30,0
742,1153-GNOLC,62,388,Bank Withdrawal,31,0
743,7343-EOBEU,19,238,Credit Card,19,0
744,5161-UBZXI,38,130,Credit Card,23,0
745,6537-QLGEX,34,374,Bank Withdrawal,27,0
746,6339-YPSAH,54,130,Bank Withdrawal,27,0
747,5692-ICXLW,75,369,Bank Withdrawal,26,0
748,9931-KGHOA,48,71,Bank Withdrawal,19,0
749,8878-HMWBV,47,516,Bank Withdrawal,26,1
750,1414-YADCW,45,78,Bank Withdrawal,34,0
751,2001-EWBQU,23,253,Bank Withdrawal,18,0
752,5546-BYZSM,52,224,Bank Withdrawal,31,0
753,8573-CGOCC,48,230,Credit Card,18,0
754,6682-QJDGB,20,381,Mailed Check,38,1
755,4829-ZLJTK,80,244,Bank Withdrawal,30,0
756,0983-TATYJ,42,342,Credit Card,19,0
757,8160-HOWOX,30,153,Bank Withdrawal,19,0
758,5766-XQXMQ,45,527,Bank Withdrawal,38,1
759,2232-DMLXU,22,537,Credit Card,29,1
760,9501-UKKNL,43,240,Bank Withdrawal,32,0
761,1066-JKSGK,29,561,Credit Card,24,1
762,5219-YIPTK,46,289,Bank Withdrawal,35,1
763,9475-NNDGC,50,207,Bank Withdrawal,20,0
764,6664-FPDAC,77,285,Bank Withdrawal,28,1
765,0930-EHUZA,33,69,Credit Card,26,0
766,5181-OABFK,59,298,Credit Card,16,0
767,7813-TKCVO,23,121,Credit Card,23,0
768,1699-UOTXU,24,142,Bank Withdrawal,27,0
769,1548-FEHVL,40,247,Bank Withdrawal,32,0
770,0128-MKWSG,51,91,Credit Card,21,0
771,4293-ETKAP,42,258,Bank Withdrawal,15,0
772,9788-HNGUT,45,74,Credit Card,33,0
773,5223-UZAVK,51,271,Credit Card,29,0
774,7602-MVRMB,62,286,Bank Withdrawal,15,0
775,7219-TLZHO,27,296,Credit Card,22,0
776,2568-BRGYX,43,480,Bank Withdrawal,39,1
777,8468-EHYJA,32,79,Bank Withdrawal,23,0
778,1452-KIOVK,42,99,Credit Card,31,0
779,0114-PEGZZ,39,104,Bank Withdrawal,17,0
780,5393-HJZSM,54,109,Bank Withdrawal,15,0
781,5996-NRVXR,68,221,Credit Card,33,0
782,6683-VLCTZ,73,586,Bank Withdrawal,29,1
783,5832-EXGTT,28,65,Credit Card,23,0
784,2696-NARTR,40,526,Bank Withdrawal,31,1
785,0848-ZGQIJ,56,366,Bank Withdrawal,22,0
786,5331-RGMTT,67,390,Credit Card,35,0
787,7632-YUTXB,52,95,Credit Card,15,0
788,6199-IWKGC,71,156,Bank Withdrawal,32,0
789,3585-ISXZP,53,319,Bank Withdrawal,28,1
790,8085-MSNLK,21,215,Credit Card,16,0
791,3523-BRGUW,65,176,Credit Card,25,0
792,7079-QRCBC,35,330,Bank Withdrawal,29,1
793,9480-BQJEI,35,257,Bank Withdrawal,26,0
794,0661-XEYAN,76,371,Mailed Check,22,1
795,4942-VZZOM,40,279,Credit Card,30,0
796,7853-GVUDZ,55,250,Credit Card,22,1
797,4000-VGMQP,56,229,Credit Card,21,0
798,0623-EJQEG,50,88,Bank Withdrawal,28,0
799,7112-OPOTK,37,341,Bank Withdrawal,32,1
800,9281-OFDMF,76,339,Bank Withdrawal,29,0
801,0936-NQLJU,40,360,Credit Card,35,0
802,3987-KQDDU,58,175,Bank Withdrawal,22,0
803,1498-NHTLT,21,357,Bank Withdrawal,23,0
804,0772-GYEQQ,33,315,Credit Card,33,1
805,6967-PEJLL,23,342,Bank Withdrawal,22,0
806,3474-BAFSJ,27,206,Bank Withdrawal,19,0
807,8699-ASUFO,72,399,Credit Card,39,1
808,5442-PPTJY,44,82,Credit Card,20,0
809,3378-AJRAO,44,220,Bank Withdrawal,26,0
810,3301-VKTGC,27,284,Bank Withdrawal,22,0
811,0625-AFOHS,40,66,Credit Card,31,0
812,0862-PRCBS,32,357,Credit Card,20,0
813,9840-DVNDC,45,290,Credit Card,21,1
814,9225-BZLNZ,64,214,Bank Withdrawal,34,0
815,4578-PHJYZ,45,297,Bank Withdrawal,28,0
816,1010-DIAUQ,54,520,Bank Withdrawal,28,1
817,6202-DYYFX,64,251,Credit Card,29,0
818,9224-VTYID,30,249,Mailed Check,24,0
819,0133-BMFZO,40,417,Bank Withdrawal,28,1
820,1676-MQAOA,32,246,Bank Withdrawal,29,0
821,6210-KBBPI,67,557,Credit Card,26,1
822,5515-AKOAJ,38,466,Bank Withdrawal,27,1
823,5481-NTDOH,67,361,Credit Card,32,0
824,2623-DRYAM,19,254,Bank Withdrawal,23,0
825,2659-VXMWZ,58,563,Bank Withdrawal,20,1
826,7982-VCELR,20,145,Credit Card,25,0
827,5928-QLDHB,48,318,Bank Withdrawal,31,0
828,7716-YTYHG,41,286,Mailed Check,22,1
829,7614-QVWQL,57,275,Bank Withdrawal,24,1
830,8111-RKSPX,20,382,Bank Withdrawal,26,1
831,5799-JRCZO,48,51,Credit Card,19,0
832,3794-NFNCH,53,273,Credit Card,35,0
833,9554-DFKIC,50,114,Bank Withdrawal,15,0
834,6016-LVTJQ,39,105,Credit Card,30,0
835,8405-IGQFX,41,151,Credit Card,27,0
836,0899-WZRSD,31,95,Credit Card,16,0
837,3645-DEYGF,29,122,Credit Card,28,0
838,8337-MSSXB,64,323,Bank Withdrawal,37,1
839,9099-FTUHS,40,300,Bank Withdrawal,23,0
840,9974-JFBHQ,31,155,Credit Card,23,0
841,5461-QKNTN,71,265,Bank Withdrawal,25,0
842,8167-GJLRN,19,187,Bank Withdrawal,19,0
843,9412-GHEEC,55,534,Bank Withdrawal,31,1
844,8648-PFRMP,71,235,Bank Withdrawal,34,0
845,2525-GVKQU,60,312,Credit Card,29,0
846,0406-BPDVR,75,487,Credit Card,24,1
847,0336-KXKFK,43,126,Credit Card,25,0
848,1468-DEFNC,69,368,Bank Withdrawal,31,0
849,0215-BQKGS,52,67,Credit Card,19,0
850,5649-TJHOV,68,256,Bank Withdrawal,39,1
851,1384-RCUXW,58,229,Credit Card,15,0
852,1541-ETJZO,58,370,Mailed Check,27,1
853,7534-BFESC,69,456,Bank Withdrawal,36,1
854,5357-TZHPP,67,386,Credit Card,28,1
855,5844-QVTAT,24,130,Credit Card,24,0
856,1397-XKKWR,47,316,Credit Card,28,0
857,4118-CEVPF,74,52,Bank Withdrawal,25,0
858,7134-MJPDY,69,125,Credit Card,27,0
859,6569-KTMDU,28,326,Mailed Check,17,0
860,6736-DHUQI,64,268,Bank Withdrawal,30,0
861,5148-HKFIR,49,286,Credit Card,28,0
862,0374-IOEGQ,62,75,Bank Withdrawal,20,0
863,0661-KBKPA,43,275,Credit Card,34,0
864,2482-CZGBB,41,585,Bank Withdrawal,33,1
865,0512-FLFDW,74,194,Credit Card,23,0
866,6139-ZZRBQ,79,180,Bank Withdrawal,29,0
867,1371-DWPAZ,64,227,Credit Card,31,0
868,8375-DKEBR,72,572,Bank Withdrawal,40,1
869,6485-QXWWE,51,353,Bank Withdrawal,16,0
870,1223-UNPKS,55,77,Credit Card,26,0
871,5816-SCGFC,73,371,Credit Card,16,0
872,6060-DRTNL,66,472,Credit Card,23,1
873,9163-GHAYE,34,358,Bank Withdrawal,17,0
874,8510-TMWYB,61,52,Bank Withdrawal,23,0
875,6372-RFVNS,55,278,Bank Withdrawal,29,1
876,3647-GMGDH,52,454,Credit Card,20,1
877,9079-YEXQJ,56,411,Bank Withdrawal,38,1
878,1576-PFZIW,70,112,Credit Card,17,0
879,8976-OQHGT,38,577,Credit Card,36,1
880,0388-EOPEX,28,539,Bank Withdrawal,31,1
881,1729-VLAZJ,52,144,Credit Card,26,0
882,1273-MTETI,69,470,Bank Withdrawal,31,1
883,1206-EHBDD,56,141,Bank Withdrawal,28,0
884,3410-MHHUM,40,127,Bank Withdrawal,18,0
885,3521-SYVOR,26,304,Bank Withdrawal,28,1
886,6595-YGXIT,71,445,Bank Withdrawal,37,1
887,0067-DKWBL,69,401,Bank Withdrawal,22,1
888,3768-NLUBH,73,331,Bank Withdrawal,36,1
889,1915-OAKWD,56,141,Bank Withdrawal,19,0
890,6305-YLBMM,50,288,Bank Withdrawal,30,1
891,5127-BZENZ,62,342,Bank Withdrawal,28,0
892,3045-XETSH,34,281,Bank Withdrawal,27,1
893,0431-APWVY,37,513,Bank Withdrawal,24,1
894,1697-LYYYX,21,193,Credit Card,25,0
895,2309-OSFEU,42,464,Credit Card,39,1
896,0519-DRGTI,58,286,Credit Card,26,0
897,0083-PIVIK,25,138,Bank Withdrawal,15,0
898,6907-FLBER,62,160,Bank Withdrawal,15,0
899,9348-YVOMK,28,390,Credit Card,32,0
900,8197-BFWVU,62,275,Bank Withdrawal,15,0
901,5756-JYOJT,55,175,Credit Card,18,0
902,7851-WZEKY,32,521,Bank Withdrawal,25,1
903,0594-UFTUL,35,97,Credit Card,21,0
904,3162-ZJZFU,25,105,Bank Withdrawal,32,0
905,8166-ORCHU,73,315,Bank Withdrawal,30,0
906,5980-BDHPY,48,263,Bank Withdrawal,25,0
907,1439-LCGVL,42,390,Credit Card,29,0
908,1307-TVUFB,66,326,Bank Withdrawal,15,0
909,7811-JIVPF,44,70,Credit Card,18,0
910,3604-WLABM,41,155,Bank Withdrawal,33,0
911,3580-HYCSP,44,395,Bank Withdrawal,32,0
912,5392-AKEMH,50,365,Bank Withdrawal,17,0
913,4423-JWZJN,57,193,Credit Card,28,0
914,0348-SDKOL,33,285,Credit Card,36,1
915,8677-HDZEE,42,269,Bank Withdrawal,26,0
916,8237-ULIXL,21,243,Credit Card,22,0
917,4950-BDEUX,47,235,Bank Withdrawal,26,0
918,2000-MPKCA,51,178,Bank Withdrawal,31,0
919,3518-PZXZQ,27,321,Credit Card,29,0
920,3074-GQWYX,30,263,Bank Withdrawal,35,1
921,0015-UOCOJ,68,118,Bank Withdrawal,26,0
922,8591-TKMZH,40,206,Credit Card,32,0
923,2091-GPPIQ,56,144,Bank Withdrawal,35,0
924,8148-WOCMK,54,60,Credit Card,16,0
925,1009-IRMNA,27,325,Bank Withdrawal,30,1
926,6348-SNFUS,30,97,Credit Card,21,0
927,9798-DRYDS,52,260,Mailed Check,35,0
928,9734-UYXQI,27,374,Bank Withdrawal,33,1
929,8785-EPNCG,42,581,Credit Card,37,1
930,5902-WBLSE,32,196,Credit Card,31,0
931,3307-TLCUD,36,298,Mailed Check,30,0
932,3407-QGWLG,23,364,Credit Card,21,0
933,8879-XUAHX,42,193,Bank Withdrawal,31,0
934,4929-XIHVW,79,223,Credit Card,25,0
935,6177-PEVRA,58,134,Credit Card,32,0
936,2189-WWOEW,37,487,Bank Withdrawal,24,1
937,5747-PMBSQ,72,480,Credit Card,27,1
938,7876-DNYAP,29,243,Credit Card,32,0
939,6288-LBEAR,22,157,Credit Card,25,0
940,4163-KIUHY,21,179,Bank Withdrawal,16,0
941,9667-TKTVZ,38,160,Credit Card,20,0
942,0601-WZHJF,53,526,Bank Withdrawal,27,1
943,1614-JBEBI,59,308,Mailed Check,15,0
944,8073-IJDCM,44,498,Mailed Check,25,1
945,0266-GMEAO,43,132,Credit Card,15,0
946,0621-TWIEM,28,291,Bank Withdrawal,24,1
947,2311-QYMUQ,41,487,Credit Card,33,1
948,2856-NNASM,74,586,Mailed Check,30,1
949,5968-XQIVE,32,215,Bank Withdrawal,23,0
950,4854-CIDCF,74,283,Bank Withdrawal,26,0
951,6693-FRIRW,61,217,Credit Card,16,0
952,5174-ITUMV,37,260,Bank Withdrawal,23,0
953,2091-MJTFX,57,295,Credit Card,29,1
954,2404-JIBFC,37,187,Bank Withdrawal,26,0
955,4006-HKYHO,24,293,Bank Withdrawal,31,0
956,8879-ZKJOF,57,355,Bank Withdrawal,21,0
957,6681-ZSEXG,34,226,Credit Card,30,0
958,7442-YGZFK,31,165,Credit Card,33,0
959,7632-MNYOY,69,401,Credit Card,21,1
960,6551-GNYDG,33,347,Bank Withdrawal,29,0
961,8395-ETZKQ,73,132,Bank Withdrawal,17,0
962,4026-SKKHW,35,281,Credit Card,25,0
963,2809-ILCYT,56,274,Credit Card,20,0
964,9933-QRGTX,59,82,Bank Withdrawal,35,0
965,5821-MMEIL,43,301,Bank Withdrawal,22,0
966,4646-QZXTF,38,395,Bank Withdrawal,29,0
967,4822-RVYBB,75,365,Bank Withdrawal,40,1
968,3440-JPSCL,26,356,Mailed Check,39,1
969,7124-UGSUR,77,317,Credit Card,23,1
970,8884-ADFVN,65,505,Bank Withdrawal,29,1
971,6374-NTQLP,67,276,Credit Card,24,0
972,5947-SGKCL,19,158,Bank Withdrawal,33,0
973,3694-GLTJM,62,271,Credit Card,27,0
974,7025-WCBNE,74,273,Bank Withdrawal,27,0
975,0842-IWYCP,19,108,Bank Withdrawal,31,0
976,7994-XIRTR,79,218,Bank Withdrawal,35,0
977,5961-VUSRV,53,271,Bank Withdrawal,32,0
978,7542-CYDDM,61,382,Credit Card,30,0
979,6924-TDGMT,34,213,Credit Card,24,0
980,4510-HIMLV,50,549,Bank Withdrawal,20,1
981,9253-QXKBE,73,469,Bank Withdrawal,21,1
982,3384-CTMSF,61,105,Bank Withdrawal,35,0
983,7824-PANSQ,52,149,Bank Withdrawal,25,0
984,8535-SFUTN,21,121,Bank Withdrawal,30,0
985,1853-ARAAQ,47,323,Credit Card,34,0
986,2193-SFWQW,47,139,Bank Withdrawal,20,0
987,1184-PJVDB,38,470,Bank Withdrawal,22,1
988,6980-IMXXE,28,224,Bank Withdrawal,19,0
989,3301-LSLWQ,32,326,Bank Withdrawal,23,0
990,4472-VESGY,41,155,Bank Withdrawal,32,0
991,1734-ZMNTZ,50,288,Credit Card,18,0
992,9289-LBQVU,24,182,Credit Card,19,0
993,8364-TRMMK,51,552,Mailed Check,26,1
994,7603-USHJS,27,568,Credit Card,20,1
995,5055-BRMNE,35,137,Credit Card,18,0
996,2325-ZUSFD,46,379,Bank Withdrawal,34,1
997,9469-WEJBT,56,276,Bank Withdrawal,34,0
998,4291-HPAXL,63,397,Credit Card,28,0
999,9124-LHCJQ,22,420,Credit Card,40,1
1000,6563-VNPMN,80,141,Bank Withdrawal,26,0
1001,2040-XBAVJ,51,268,Bank Withdrawal,21,0
1002,6434-TTGJP,49,288,Credit Card,28,0
1003,7291-CDTMJ,40,150,Bank Withdrawal,27,0
1004,1122-JWTJW,64,296,Credit Card,38,1
1005,0929-PECLO,74,74,Bank Withdrawal,19,0
1006,3847-BAERP,27,281,Credit Card,22,0
1007,8799-OXZMD,35,103,Credit Card,35,0
1008,0780-XNZFN,60,348,Bank Withdrawal,34,0
1009,2898-MRKPI,36,203,Credit Card,24,0
1010,8627-ZYGSZ,32,248,Bank Withdrawal,21,0
1011,4615-PIVVU,33,290,Credit Card,17,0
1012,5882-CMAZQ,52,214,Bank Withdrawal,24,0
1013,8219-VYBVI,52,332,Credit Card,17,0
1014,3956-CJUST,67,357,Bank Withdrawal,21,0
1015,7517-SAWMO,31,531,Bank Withdrawal,31,1
1016,9755-JHNMN,37,149,Bank Withdrawal,19,0
1017,5231-FIQPA,53,299,Credit Card,18,0
1018,2782-LFZVW,52,363,Credit Card,31,0
